date,product_id,units_sold,revenue,discount_applied,promotion_type,season
2025-01-28,168,59,27818.5,0,bundle,Spring
2025-01-28,414,5,1142.75,0,bundle,Spring
2025-01-28,56,60,35818.8,0,bundle,Fall
2025-01-28,20,60,59736.6,0.06,sale,Summer
2025-01-28,830,80,3865.6,0,sale,Spring
2025-01-28,163,9,6104.88,0,clearance,Summer
2025-01-28,959,49,22449.84,0,bundle,Summer
2025-01-28,83,73,55894.64,0,clearance,Winter
2025-01-28,615,15,14818.8,0,bundle,Fall
2025-01-28,996,3,1922.34,0.25,clearance,Winter
2025-01-28,543,45,22416.75,0,bundle,Fall
2025-01-28,683,17,10654.24,0,sale,Winter
2025-01-28,913,28,9626.12,0,clearance,Spring
2025-01-28,108,21,11254.53,0,sale,Winter
2025-01-28,991,97,15714,0,sale,Summer
2025-01-28,986,62,37188.22,0.18,none,Spring
2025-01-28,23,91,13601.77,0,none,Spring
2025-01-28,920,100,40900,0.21,clearance,Summer
2025-01-28,424,99,9720.81,0,clearance,Fall
2025-01-28,495,69,55375.26,0.03,clearance,Fall
2025-01-28,692,19,9505.51,0.28,bundle,Winter
2025-01-28,191,26,11352.38,0.19,sale,Fall
2025-01-28,298,80,34038.4,0.11,bundle,Spring
2025-01-28,86,44,10900.56,0,sale,Winter
2025-01-28,556,26,26054.86,0,bundle,Spring
2025-01-28,828,94,52584.54,0,clearance,Spring
2025-01-28,257,88,30778.88,0,clearance,Spring
2025-01-28,470,62,28876.5,0,none,Fall
2025-01-28,537,42,5005.14,0.18,sale,Fall
2025-01-28,92,33,32452.2,0,none,Summer
2025-01-28,238,64,31959.04,0,bundle,Winter
2025-01-28,675,86,33170.2,0,sale,Winter
2025-01-28,134,32,23365.76,0,sale,Fall
2025-01-28,444,48,9670.56,0,sale,Summer
2025-01-28,133,48,23590.56,0,bundle,Fall
2025-01-28,374,80,7460.8,0,none,Winter
2025-01-28,588,94,94094.94,0,bundle,Summer
2025-01-28,877,82,25798.84,0,none,Winter
2025-01-28,627,68,65481.96,0,none,Winter
2025-01-28,12,40,3078.8,0,clearance,Summer
2025-01-28,149,51,48340.86,0,bundle,Summer
2025-01-28,333,61,21461.02,0,bundle,Summer
2025-01-28,557,7,872.69,0,clearance,Fall
2025-01-28,574,26,4921.28,0,bundle,Summer
2025-01-28,576,35,8152.9,0.29,none,Summer
2025-01-28,308,94,31169.46,0,sale,Fall
2025-01-28,240,20,711.4,0.08,none,Spring
2025-01-28,295,77,12246.08,0,clearance,Summer
2025-01-28,829,97,88949.97,0,clearance,Spring
2025-01-28,280,70,64294.3,0,bundle,Fall
2025-01-28,583,13,2650.31,0,bundle,Summer
2025-01-28,488,58,29450.66,0,clearance,Fall
2025-01-28,914,77,26811.4,0,sale,Spring
2025-01-28,676,46,25220.42,0,bundle,Winter
2025-01-28,66,81,30392.01,0,sale,Spring
2025-01-28,597,74,32476.38,0,sale,Spring
2025-01-28,267,56,16998.8,0,none,Fall
2025-01-28,155,55,13923.8,0.25,clearance,Winter
2025-01-28,835,24,5079.6,0,bundle,Spring
2025-01-28,476,10,9164,0,bundle,Summer
2025-01-28,317,60,23678.4,0,sale,Winter
2025-01-28,242,65,60808.8,0,bundle,Summer
2025-01-28,887,47,41777.36,0,bundle,Fall
2025-01-28,89,26,7224.1,0,clearance,Winter
2025-01-28,269,7,7054.53,0,sale,Spring
2025-01-28,637,38,27889.34,0,sale,Fall
2025-01-28,761,44,31502.24,0,none,Summer
2025-01-29,993,39,16156.92,0.27,none,Winter
2025-01-29,714,86,31808.82,0,sale,Fall
2025-01-29,433,62,6210.54,0,sale,Fall
2025-01-29,874,100,47504,0,clearance,Winter
2025-01-29,681,62,2791.86,0,bundle,Spring
2025-01-29,286,51,13214.61,0,sale,Fall
2025-01-29,865,33,13914.12,0,bundle,Winter
2025-01-29,23,71,15641.3,0,clearance,Summer
2025-01-29,60,86,54216.98,0,bundle,Winter
2025-01-29,913,42,14728.56,0,none,Fall
2025-01-29,931,25,19292,0,clearance,Winter
2025-01-29,796,77,3418.03,0,sale,Summer
2025-01-29,729,45,31643.55,0,clearance,Summer
2025-01-29,36,31,25418.14,0.29,sale,Fall
2025-01-29,83,26,5760.3,0,sale,Summer
2025-01-29,435,9,8615.79,0.29,sale,Summer
2025-01-29,440,19,3690.56,0.06,clearance,Fall
2025-01-29,733,60,57555,0,sale,Spring
2025-01-29,258,53,18213.98,0,sale,Spring
2025-01-29,261,55,3341.25,0.02,none,Summer
2025-01-29,188,20,1536,0,none,Summer
2025-01-29,963,51,11970.21,0.2,sale,Summer
2025-01-29,845,11,8321.28,0,sale,Summer
2025-01-29,926,4,1225.12,0,bundle,Fall
2025-01-29,496,31,2643.37,0,none,Spring
2025-01-29,551,83,83110.39,0,none,Summer
2025-01-29,36,56,27013.28,0,bundle,Winter
2025-01-29,107,67,53699.83,0.09,bundle,Fall
2025-01-29,331,87,20956.56,0,clearance,Winter
2025-01-29,491,63,33916.05,0.02,bundle,Winter
2025-01-29,189,3,1569.03,0,sale,Summer
2025-01-29,185,36,3944.16,0,sale,Fall
2025-01-29,714,89,22627.36,0,clearance,Summer
2025-01-29,149,80,16155.2,0,sale,Winter
2025-01-29,647,31,20042.74,0,none,Summer
2025-01-29,804,22,14217.28,0,sale,Winter
2025-01-29,76,40,37379.6,0,sale,Fall
2025-01-29,290,8,3494.24,0,clearance,Fall
2025-01-29,869,26,16501.16,0,none,Fall
2025-01-29,846,79,73805.75,0,bundle,Winter
2025-01-29,367,72,52534.8,0,bundle,Spring
2025-01-29,11,5,2959.55,0,bundle,Spring
2025-01-29,403,57,14602.26,0,sale,Fall
2025-01-29,64,65,10904.4,0,bundle,Summer
2025-01-29,977,2,1107.12,0,none,Summer
2025-01-29,334,90,17066.7,0,none,Spring
2025-01-29,405,30,11049.9,0,clearance,Fall
2025-01-29,362,49,37708.93,0,bundle,Winter
2025-01-29,215,96,13722.24,0,bundle,Summer
2025-01-29,756,6,3791.28,0,none,Fall
2025-01-29,596,44,6876.76,0,clearance,Summer
2025-01-29,923,85,11050,0.22,sale,Winter
2025-01-29,412,60,45031.2,0,sale,Winter
2025-01-29,551,78,10512.06,0.23,none,Fall
2025-01-29,567,27,1436.94,0,bundle,Fall
2025-01-29,497,10,8352.2,0.01,bundle,Summer
2025-01-29,223,14,4141.62,0,bundle,Fall
2025-01-29,911,5,1620.05,0,clearance,Fall
2025-01-29,877,79,56375.98,0.22,sale,Winter
2025-01-29,840,51,30030.84,0,clearance,Summer
2025-01-29,78,8,6568.32,0,bundle,Winter
2025-01-29,297,36,6581.52,0,sale,Winter
2025-01-29,3,77,10569.02,0,sale,Fall
2025-01-29,920,74,41134.38,0,none,Winter
2025-01-29,781,31,7761.78,0,none,Summer
2025-01-29,910,57,40928.28,0,clearance,Fall
2025-01-29,751,49,16455.67,0,bundle,Winter
2025-01-29,734,7,5548.41,0,none,Spring
2025-01-29,526,89,82118.52,0,bundle,Summer
2025-01-29,535,24,18580.32,0,clearance,Winter
2025-01-29,720,33,2427.15,0,clearance,Spring
2025-01-29,968,88,79440.24,0,bundle,Fall
2025-01-29,358,94,83442.86,0,none,Spring
2025-01-29,655,46,23126.96,0,clearance,Winter
2025-01-29,171,82,75526.1,0,bundle,Fall
2025-01-29,294,72,15435.36,0,sale,Summer
2025-01-29,30,20,11412.2,0,none,Summer
2025-01-29,633,32,14532.48,0,clearance,Winter
2025-01-29,909,78,65671.32,0,sale,Fall
2025-01-29,136,90,71807.4,0,none,Fall
2025-01-29,235,89,83831.77,0,sale,Spring
2025-01-29,640,53,46223.95,0.27,clearance,Winter
2025-01-29,459,76,24085.16,0,bundle,Summer
2025-01-29,547,57,52052.4,0,sale,Fall
2025-01-29,22,60,5136.6,0,none,Summer
2025-01-29,303,22,10668.46,0,none,Winter
2025-01-29,875,26,4204.72,0,bundle,Fall
2025-01-29,500,83,70270.29,0,none,Summer
2025-01-29,785,74,20237.52,0,sale,Winter
2025-01-29,531,12,303.72,0,sale,Fall
2025-01-29,623,46,7549.52,0,clearance,Fall
2025-01-29,178,50,2662,0,none,Spring
2025-01-29,30,33,21679.02,0,sale,Summer
2025-01-29,8,92,63408.24,0,bundle,Spring
2025-01-29,2,35,29079.75,0,clearance,Summer
2025-01-29,756,96,4759.68,0,clearance,Spring
2025-01-29,61,53,43509.29,0,none,Fall
2025-01-29,88,72,66584.88,0,none,Winter
2025-01-29,829,45,39180.6,0,clearance,Summer
2025-01-29,636,26,19747,0,clearance,Fall
2025-01-30,423,100,69592,0,none,Spring
2025-01-30,526,83,6701.42,0,bundle,Spring
2025-01-30,630,96,26968.32,0,sale,Winter
2025-01-30,75,33,6550.83,0.03,bundle,Spring
2025-01-30,927,46,10212.92,0,bundle,Summer
2025-01-30,191,15,13391.85,0,sale,Summer
2025-01-30,652,95,74477.15,0,sale,Fall
2025-01-30,298,40,11973.6,0,sale,Fall
2025-01-30,314,43,25789.68,0,sale,Winter
2025-01-30,249,35,35003.5,0,clearance,Spring
2025-01-30,350,75,35259.75,0,sale,Winter
2025-01-30,660,76,59691.92,0.21,clearance,Summer
2025-01-30,967,15,5004.75,0,sale,Summer
2025-01-30,60,26,12564.24,0,none,Spring
2025-01-30,831,66,23589.06,0,bundle,Winter
2025-01-30,888,89,34085.22,0,clearance,Summer
2025-01-30,384,90,63337.5,0,bundle,Summer
2025-01-30,173,2,1038.12,0,clearance,Winter
2025-01-30,230,29,1021.96,0,clearance,Summer
2025-01-30,679,74,52557.76,0.24,none,Fall
2025-01-30,977,67,2808.64,0,sale,Summer
2025-01-30,648,51,41811.33,0,bundle,Winter
2025-01-30,931,64,55101.44,0,clearance,Winter
2025-01-30,174,94,27296.66,0,none,Summer
2025-01-30,6,35,21087.85,0,none,Fall
2025-01-30,176,94,19129,0,none,Spring
2025-01-30,749,72,24982.56,0,sale,Winter
2025-01-30,487,89,87197.75,0,clearance,Winter
2025-01-30,570,26,8607.56,0,sale,Winter
2025-01-30,923,14,9890.02,0,sale,Fall
2025-01-30,982,47,15419.76,0,sale,Winter
2025-01-30,244,4,3744,0.13,clearance,Spring
2025-01-30,173,62,40363.24,0.1,clearance,Summer
2025-01-30,367,20,8972.8,0.22,sale,Fall
2025-01-30,837,60,17536.2,0,sale,Spring
2025-01-30,89,79,32865.58,0,sale,Summer
2025-01-30,183,44,40443.48,0.25,sale,Winter
2025-01-30,614,18,16628.76,0.1,bundle,Fall
2025-01-30,359,96,31873.92,0,clearance,Fall
2025-01-30,314,21,3524.64,0,bundle,Spring
2025-01-30,555,41,21377.81,0,none,Fall
2025-01-30,1000,26,7374.12,0,bundle,Fall
2025-01-30,364,51,14438.61,0.12,sale,Summer
2025-01-30,438,65,16809,0,clearance,Fall
2025-01-30,687,64,31114.24,0,clearance,Summer
2025-01-30,716,81,49460.22,0.18,clearance,Summer
2025-01-30,369,34,29123.04,0,sale,Winter
2025-01-30,530,43,3254.67,0.26,sale,Spring
2025-01-30,872,69,41814,0,clearance,Fall
2025-01-30,89,67,21608.84,0,none,Spring
2025-01-30,938,86,84587.02,0,clearance,Fall
2025-01-30,9,91,74438,0,none,Fall
2025-01-30,870,65,3775.85,0,none,Summer
2025-01-30,152,55,34671.45,0.16,sale,Spring
2025-01-30,19,75,54885.75,0,none,Summer
2025-01-30,771,12,8492.76,0,clearance,Fall
2025-01-30,678,28,8783.04,0,sale,Fall
2025-01-30,206,14,9034.2,0,bundle,Fall
2025-01-30,400,15,4193.7,0.12,clearance,Fall
2025-01-30,255,2,810.38,0,sale,Fall
2025-01-30,442,59,59208.27,0,none,Fall
2025-01-30,866,42,33796.98,0.11,none,Fall
2025-01-30,937,26,18967.78,0.19,sale,Fall
2025-01-30,373,62,28622.92,0,sale,Fall
2025-01-30,380,79,79030.81,0,none,Spring
2025-01-30,428,8,4993.52,0.18,none,Fall
2025-01-30,350,14,7985.88,0,bundle,Winter
2025-01-30,464,49,28221.55,0,none,Winter
2025-01-30,362,41,20582.41,0,sale,Spring
2025-01-30,922,70,1621.2,0.08,sale,Summer
2025-01-30,837,25,10529.75,0,bundle,Spring
2025-01-30,259,59,41230.97,0,sale,Summer
2025-01-30,740,35,12843.25,0,bundle,Spring
2025-01-30,894,55,36692.15,0,sale,Winter
2025-01-30,971,94,18953.22,0,clearance,Spring
2025-01-30,816,14,11089.68,0,clearance,Spring
2025-01-30,706,34,3869.54,0,clearance,Winter
2025-01-30,408,38,4791.42,0.02,bundle,Fall
2025-01-30,514,61,4603.67,0,none,Fall
2025-01-30,603,94,85953.6,0,clearance,Summer
2025-01-30,474,95,67315.1,0,sale,Summer
2025-01-30,909,96,1008,0,sale,Winter
2025-01-30,564,96,89080.32,0.03,bundle,Fall
2025-01-30,789,12,1803.84,0,bundle,Summer
2025-01-30,198,15,15058.95,0,clearance,Winter
2025-01-30,857,29,4345.07,0,bundle,Summer
2025-01-30,347,83,1174.45,0,bundle,Winter
2025-01-30,426,90,44241.3,0,sale,Fall
2025-01-30,16,32,13829.44,0,sale,Spring
2025-01-30,222,43,9225.65,0,none,Winter
2025-01-30,130,43,2169.35,0,sale,Winter
2025-01-30,317,55,35478.85,0,sale,Fall
2025-01-30,372,56,19042.24,0,none,Fall
2025-01-30,699,1,585.96,0,none,Winter
2025-01-30,914,94,87967.08,0,clearance,Fall
2025-01-30,732,92,70413.12,0,none,Spring
2025-01-30,92,79,1958.41,0,clearance,Summer
2025-01-30,338,37,645.28,0,bundle,Fall
2025-01-30,840,23,15390.68,0,none,Summer
2025-01-30,411,45,11733.3,0,sale,Spring
